genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2226			Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Crotonobetaine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2226			Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Crotonobetaine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2227			Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2227			Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2228			Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2228			Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2229			L-carnitine/gamma-butyrobetaine antiporter	L-carnitine/gamma-butyrobetaine antiporter	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2229			L-carnitine/gamma-butyrobetaine antiporter	L-carnitine/gamma-butyrobetaine antiporter	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2237			Dihydrofolate reductase (EC 1.5.1.3)	Dihydrofolate reductase (EC 1.5.1.3)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in metabolic pathways
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2237			Dihydrofolate reductase (EC 1.5.1.3)	Dihydrofolate reductase (EC 1.5.1.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2243			4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2244			Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Peptidyl-prolyl cis-trans isomerase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2245			LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	LPS-assembly protein LptD	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2251			Malate synthase (EC 2.3.3.9)	Malate synthase (EC 2.3.3.9)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glyoxylate bypass
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2252			Isocitrate lyase (EC 4.1.3.1)	Isocitrate lyase (EC 4.1.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glyoxylate bypass
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2253			Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)	Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glyoxylate bypass
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2255			5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2257			Sodium-dependent phosphate transporter	Sodium-dependent phosphate transporter	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2266			Ribosomal large subunit pseudouridine synthase F (EC 5.4.99.21)	Ribosomal large subunit pseudouridine synthase F (EC 5.4.99.21)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2268			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2268			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2268			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2268			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2268			Aspartokinase (EC 2.7.2.4)	Aspartokinase (EC 2.7.2.4)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2269			Glucose-6-phosphate isomerase (EC 5.3.1.9)	Glucose-6-phosphate isomerase (EC 5.3.1.9)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2284			Chorismate--pyruvate lyase (EC 4.1.3.40)	Chorismate--pyruvate lyase (EC 4.1.3.40)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2285			4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2288			SOS-response repressor and protease LexA (EC 3.4.21.88)	SOS-response repressor and protease LexA (EC 3.4.21.88)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial UmuCD system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2294			Quinone oxidoreductase (EC 1.6.5.5)	Quinone oxidoreductase (EC 1.6.5.5)	Energy	Respiration		Quinone oxidoreductase family
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2300			Replicative DNA helicase (DnaB) (EC 3.6.4.12)	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2301			Iron-chelator utilization protein	Iron-chelator utilization protein	Metabolism	Iron acquisition and metabolism	Siderophores	Siderophore Aerobactin
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2305			tRNA-binding protein YgjH	tRNA-binding protein YgjH	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Met
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2306			Evolved beta-D-galactosidase transcriptional repressor	Evolved beta-D-galactosidase transcriptional repressor	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2307			Evolved beta-D-galactosidase, alpha subunit	Evolved beta-D-galactosidase, alpha subunit	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2308			Evolved beta-D-galactosidase, beta subunit	Evolved beta-D-galactosidase, beta subunit	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2309			Inner membrane permease YgjI, clustered with evolved beta-galactosidase	Inner membrane permease YgjI, clustered with evolved beta-galactosidase	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2313			Antitoxin HigA	Antitoxin HigA	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-Antitoxin system HigAB
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2322			Altronate dehydratase (EC 4.2.1.7)	Altronate dehydratase (EC 4.2.1.7)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2323			Uronate isomerase (EC 5.3.1.12)	Uronate isomerase (EC 5.3.1.12)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2324			Hexuronate transporter	Hexuronate transporter	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2325			Hexuronate utilization operon transcriptional repressor ExuR	Hexuronate utilization operon transcriptional repressor ExuR	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2333			Glutathione S-transferase, omega (EC 2.5.1.18)	Glutathione S-transferase, omega (EC 2.5.1.18)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2336			Quercetin 2,3-dioxygenase (EC 1.13.11.24) => YhhW	Quercetin 2,3-dioxygenase (EC 1.13.11.24) => YhhW	Miscellaneous	Miscellaneous		Dioxygenolytic carbon monoxide-forming enzymes
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2339			Serine transporter	Serine transporter	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2340			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	L-serine dehydratase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2340			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2340			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	L-serine dehydratase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2340			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2342			2-ketobutyrate formate-lyase (EC 2.3.1.-) / Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2343			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Metabolism	Carbohydrates	Sugar alcohols	Ethanolamine utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2343			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2343			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2343			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2345			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2354			D-galactarate dehydratase (EC 4.2.1.42)	D-galactarate dehydratase (EC 4.2.1.42)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2358			Magnesium and cobalt transport protein CorA	Magnesium and cobalt transport protein CorA	Membrane Transport	Membrane Transport	Cation transporters	Magnesium transport
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2364			ATP-dependent DNA helicase RecQ	ATP-dependent DNA helicase RecQ	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2372			5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2375			related to 6-phospho-3-hexuloisomerase	related to 6-phospho-3-hexuloisomerase	Metabolism	Carbohydrates	C-1 compound metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2377			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2377			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2382			Carbamate kinase (EC 2.7.2.2)	Carbamate kinase (EC 2.7.2.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2390			Tripartite tricarboxylate transporter TctA family	Tripartite tricarboxylate transporter TctA family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2391			Tripartite tricarboxylate transporter TctB family	Tripartite tricarboxylate transporter TctB family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2392			Tripartite tricarboxylate transporter TctC family	Tripartite tricarboxylate transporter TctC family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2397			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2397			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2398			Ubiquinone biosynthesis protein UbiJ	Ubiquinone biosynthesis protein UbiJ	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2399			Ubiquinone biosynthesis regulatory protein kinase UbiB	Ubiquinone biosynthesis regulatory protein kinase UbiB	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2400			Twin-arginine translocation protein TatA	Twin-arginine translocation protein TatA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2401			Twin-arginine translocation protein TatB	Twin-arginine translocation protein TatB	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2402			Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2405			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2407			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2407			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2411			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Hyperosmotic potassium uptake
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2411			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2412			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2412			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2423			[NiFe] hydrogenase nickel incorporation protein HypA	[NiFe] hydrogenase nickel incorporation protein HypA	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2424			[NiFe] hydrogenase nickel incorporation-associated protein HypB	[NiFe] hydrogenase nickel incorporation-associated protein HypB	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2425			[NiFe] hydrogenase metallocenter assembly protein HypC	[NiFe] hydrogenase metallocenter assembly protein HypC	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2426			[NiFe] hydrogenase metallocenter assembly protein HypD	[NiFe] hydrogenase metallocenter assembly protein HypD	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2427			[NiFe] hydrogenase metallocenter assembly protein HypE	[NiFe] hydrogenase metallocenter assembly protein HypE	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2429			Molybdate-binding domain of ModE	Molybdate-binding domain of ModE	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2432			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2432			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2434			Transcriptional regulator YgbI, DeoR family	L-threonate/D-erythronate transcriptional regulator, DeoR family	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2435			Uncharacterized oxidoreductase YgbJ	L-threonate dehydrogenase (NAD+)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2436			Uncharacterized protein YgbK	3-oxo-tetronate kinase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2437			Putative aldolase class 2 protein YgbL	3-oxo-tetronate 4-phosphate decarboxylase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2438			Hydroxypyruvate isomerase (EC 5.3.1.22)	2-dehydrotetronate isomerase (EC 5.3.1.35)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2439			YgbN transporter of unknown function, does not transport gluconate	L-threonate/D-erythronate, proton symporter	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2445			5'-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	5'-nucleotidase SurE (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2446			tRNA pseudouridine(13) synthase (EC 5.4.99.27)	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2447			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2448			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2452			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2452			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2453			Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2454			Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2456			Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2457			Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.2458			Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
