genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2215			Serine transporter	Serine transporter	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2216			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	L-serine dehydratase subunits
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2216			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2216			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	L-serine dehydratase subunits
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2216			L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate Alanine Serine Interconversions
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2218			2-ketobutyrate formate-lyase (EC 2.3.1.-) / Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2219			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Metabolism	Carbohydrates	Sugar alcohols	Ethanolamine utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2219			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2219			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2219			Acetate kinase (EC 2.7.2.1) @ Propionate kinase (EC 2.7.2.15)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2221			Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2229			D-galactarate dehydratase (EC 4.2.1.42)	D-galactarate dehydratase (EC 4.2.1.42)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2233			Magnesium and cobalt transport protein CorA	Magnesium and cobalt transport protein CorA	Membrane Transport	Membrane Transport	Cation transporters	Magnesium transport
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2239			ATP-dependent DNA helicase RecQ	ATP-dependent DNA helicase RecQ	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2247			5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2251			related to 6-phospho-3-hexuloisomerase	related to 6-phospho-3-hexuloisomerase	Metabolism	Carbohydrates	C-1 compound metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2253			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2253			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2258			Carbamate kinase (EC 2.7.2.2)	Carbamate kinase (EC 2.7.2.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2266			Tripartite tricarboxylate transporter TctA family	Tripartite tricarboxylate transporter TctA family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2267			Tripartite tricarboxylate transporter TctB family	Tripartite tricarboxylate transporter TctB family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2268			Tripartite tricarboxylate transporter TctC family	Tripartite tricarboxylate transporter TctC family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2273			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2273			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2274			Ubiquinone biosynthesis protein UbiJ	Ubiquinone biosynthesis protein UbiJ	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2275			Ubiquinone biosynthesis regulatory protein kinase UbiB	Ubiquinone biosynthesis regulatory protein kinase UbiB	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2276			Twin-arginine translocation protein TatA	Twin-arginine translocation protein TatA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2277			Twin-arginine translocation protein TatB	Twin-arginine translocation protein TatB	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2278			Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2281			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2283			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2283			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2287			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Hyperosmotic potassium uptake
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2287			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2288			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2288			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2299			[NiFe] hydrogenase nickel incorporation protein HypA	[NiFe] hydrogenase nickel incorporation protein HypA	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2300			[NiFe] hydrogenase nickel incorporation-associated protein HypB	[NiFe] hydrogenase nickel incorporation-associated protein HypB	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2301			[NiFe] hydrogenase metallocenter assembly protein HypC	[NiFe] hydrogenase metallocenter assembly protein HypC	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2302			[NiFe] hydrogenase metallocenter assembly protein HypD	[NiFe] hydrogenase metallocenter assembly protein HypD	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2303			[NiFe] hydrogenase metallocenter assembly protein HypE	[NiFe] hydrogenase metallocenter assembly protein HypE	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2305			Molybdate-binding domain of ModE	Molybdate-binding domain of ModE	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2308			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2308			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2310			Transcriptional regulator YgbI, DeoR family	L-threonate/D-erythronate transcriptional regulator, DeoR family	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2311			Uncharacterized oxidoreductase YgbJ	L-threonate dehydrogenase (NAD+)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2312			Uncharacterized protein YgbK	3-oxo-tetronate kinase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2313			Putative aldolase class 2 protein YgbL	3-oxo-tetronate 4-phosphate decarboxylase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2314			Hydroxypyruvate isomerase (EC 5.3.1.22)	2-dehydrotetronate isomerase (EC 5.3.1.35)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2315			YgbN transporter of unknown function, does not transport gluconate	L-threonate/D-erythronate, proton symporter	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2321			5'-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	5'-nucleotidase SurE (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2322			tRNA pseudouridine(13) synthase (EC 5.4.99.27)	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2323			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2324			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2328			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2328			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2329			Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2330			Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2332			Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2333			Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2334			Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2336			6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2347			7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)	7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2360			Regulator of L-galactonate catabolism LgoR, GntR family	Regulator of L-galactonate catabolism LgoR, GntR family	Metabolism	Carbohydrates	Sugar acids	L-galactonate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2361			L-galactonate-5-dehydrogenase	L-galactonate-5-dehydrogenase	Metabolism	Carbohydrates	Sugar acids	L-galactonate utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2370			Ferric reductase (1.6.99.14)	Ferric reductase (1.6.99.14)	Metabolism	Iron acquisition and metabolism	Siderophores	Siderophore assembly kit
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2375			Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2376			Peptide chain release factor 3	Peptide chain release factor 3	Protein Processing	Protein Synthesis	Translation	Translation termination factors, bacterial
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2377			Osmotically inducible protein OsmY	Osmotically inducible protein OsmY	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Osmoregulation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2387			Purine nucleoside phosphorylase (EC 2.4.2.1)	Purine nucleoside phosphorylase (EC 2.4.2.1)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2390			Lipoate-protein ligase A	Lipoate-protein ligase A	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2392			Phosphoserine phosphatase (EC 3.1.3.3)	Phosphoserine phosphatase (EC 3.1.3.3)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2394			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	NadR transcriptional regulator	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2394			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2394			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Ribosylnicotinamide kinase (EC 2.7.1.22)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2395			RelE-like translational repressor toxin	RelE-like translational repressor toxin	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	A new toxin - antitoxin system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2396			Antitoxin to RelE-like translational repressor toxin	Antitoxin to RelE-like translational repressor toxin	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	A new toxin - antitoxin system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2397			Energy-dependent translational throttle protein EttA	Energy-dependent translational throttle protein EttA	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2400			Transcriptional repressor protein TrpR	Transcriptional repressor protein TrpR	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2401			Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2402			Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2402			Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2404			Conserved uncharacterized protein CreA	Conserved uncharacterized protein CreA		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2405			Response regulator CreB of two-component signal transduction system CreBC	Response regulator CreB of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2406			Sensory histidine kinase CreC of two-component signal transduction system CreBC	Sensory histidine kinase CreC of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2407			Inner membrane protein CreD	Inner membrane protein CreD		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2410			Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2410			Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)		Clustering-based subsystems	Clustering-based subsystems	Threonine synthase cluster
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2415			Transaldolase (EC 2.2.1.2)	Transaldolase (EC 2.2.1.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2416			Molybdopterin adenylyltransferase (EC 2.7.7.75)	Molybdopterin adenylyltransferase (EC 2.7.7.75)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2420			Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2420			Chaperone protein DnaK	Chaperone protein DnaK	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2420			Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2421			Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2421			Chaperone protein DnaJ	Chaperone protein DnaJ	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2421			Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2425			Na+/H+ antiporter NhaA type	Na+/H+ antiporter NhaA type	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	Na(+) H(+) antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2425			Na+/H+ antiporter NhaA type	Na+/H+ antiporter NhaA type	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2426			Transcriptional activator NhaR	Transcriptional activator NhaR	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2427			SSU ribosomal protein S20p	SSU ribosomal protein S20p	DNA Processing	DNA Processing	DNA uptake, competence	DNA internalization-related cluster
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2427			SSU ribosomal protein S20p	SSU ribosomal protein S20p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2428			FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	FMN adenylyltransferase (EC 2.7.7.2)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2428			FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	Riboflavin kinase (EC 2.7.1.26)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2429			Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in protein synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2429			Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ile
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.2430			Lipoprotein signal peptidase (EC 3.4.23.36)	Lipoprotein signal peptidase (EC 3.4.23.36)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
