genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2642	C2566_13050		Copper resistance protein CopC	Copper resistance protein CopC	Membrane Transport	Membrane Transport	Cation transporters	Copper Transport System
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2642	C2566_13050		Copper resistance protein CopC	Copper resistance protein CopC	Membrane Transport	Membrane Transport	Cation transporters	Copper uptake system CopCD
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2651	C2566_13095		Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-)	Formate-dependent phosphoribosylglycinamide formyltransferase	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2652	C2566_13100		4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2652	C2566_13100		4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2653	C2566_13105		Phosphogluconate dehydratase (EC 4.2.1.12)	Phosphogluconate dehydratase (EC 4.2.1.12)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2654	C2566_13110		Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2654	C2566_13110		Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2657	C2566_13125		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2657	C2566_13125		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2657	C2566_13125		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2663	C2566_13155		Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2664	C2566_13160	ruvA	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2666	C2566_13170	ruvC	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2667	C2566_13175		Probable transcriptional regulatory protein YebC	Probable transcriptional regulatory protein YebC	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2668	C2566_13180	nudB	Dihydroneopterin triphosphate pyrophosphohydrolase type 2	Dihydroneopterin triphosphate pyrophosphohydrolase type 2	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2669	C2566_13185		Aspartyl-tRNA synthetase (EC 6.1.1.12)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2669	C2566_13185		Aspartyl-tRNA synthetase (EC 6.1.1.12)	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asp
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2673	C2566_13205		tRNA (cmo5U34)-methyltransferase	Carboxy-S-adenosyl-L-methionine synthase	RNA Processing	RNA Processing	RNA processing and modification	tRNA modification, 5-oxyacetyl uridine (cmo5U34)
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2674	C2566_13210		tRNA (mo5U34)-methyltransferase	tRNA ho5U(34) carboxymethyltransferase	RNA Processing	RNA Processing	RNA processing and modification	tRNA modification, 5-oxyacetyl uridine (cmo5U34)
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2675	C2566_13215		Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorZ	Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorZ	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2676	C2566_13220		Trimethylamine-N-oxide reductase associated c-type cytochrome, TorY	Trimethylamine-N-oxide reductase associated c-type cytochrome, TorY	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2677	C2566_13225		Cytoplasmic copper homeostasis protein CutC	Cytoplasmic copper homeostasis protein CutC	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Copper homeostasis: copper tolerance
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2679	C2566_13235		Arginyl-tRNA synthetase (EC 6.1.1.19)	Arginyl-tRNA synthetase (EC 6.1.1.19)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Arg
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2685	C2566_13260		Chemotaxis response - phosphatase CheZ	Chemotaxis response - phosphatase CheZ	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2686	C2566_13265		Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2687	C2566_13270		Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2688	C2566_13275		Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2691	C2566_13290		Positive regulator of CheA protein activity (CheW)	Positive regulator of CheA protein activity (CheW)	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2692	C2566_13295		Signal transduction histidine kinase CheA	Signal transduction histidine kinase CheA	Cellular Processes	Motility and Chemotaxis		Chemotaxis in Escherichia coli and Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2697	C2566_13320		Universal stress protein C	Universal stress protein C	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Universal stress protein family
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2713	C2566_13405		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	Regulation And Cell Signaling	Regulation and Cell signaling	Two-component regulatory systems	BarA-UvrY(SirA) two-component regulatory system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2713	C2566_13405		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Cardiolipin biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2713	C2566_13405		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2713	C2566_13405		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Resistance to Daptomycin
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2714	C2566_13410	uvrC	Excinuclease ABC subunit C	Excinuclease ABC subunit C	Regulation And Cell Signaling	Regulation and Cell signaling	Two-component regulatory systems	BarA-UvrY(SirA) two-component regulatory system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2714	C2566_13410	uvrC	Excinuclease ABC subunit C	Excinuclease ABC subunit C	DNA Processing	DNA Processing	DNA repair	DNA repair, UvrABC system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2715	C2566_13415	sirA	BarA-associated response regulator UvrY (= GacA = SirA)	BarA-associated response regulator UvrY (= GacA = SirA)	Regulation And Cell Signaling	Regulation and Cell signaling	Two-component regulatory systems	BarA-UvrY(SirA) two-component regulatory system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2721	C2566_13440		5-hydroxyisourate hydrolase (EC 3.5.2.17)	5-hydroxyisourate hydrolase (EC 3.5.2.17)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2739	C2566_13545	cobT	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Cobalamin synthesis from Cob(II)yrinate a,c diamide
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2740	C2566_13550	cobS	Cobalamin synthase (EC 2.7.8.26)	Cobalamin synthase (EC 2.7.8.26)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Cobalamin synthesis from Cob(II)yrinate a,c diamide
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2741	C2566_13555	cobU	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	Adenosylcobinamide kinase (EC 2.7.1.156)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Cobalamin synthesis from Cob(II)yrinate a,c diamide
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2741	C2566_13555	cobU	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Cobalamin synthesis from Cob(II)yrinate a,c diamide
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2756	C2566_13615	sbcB	Exodeoxyribonuclease I (EC 3.1.11.1)	Exodeoxyribonuclease I (EC 3.1.11.1)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2763	C2566_13645	hisG	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2764	C2566_13650	hisD	Histidinol dehydrogenase (EC 1.1.1.23)	Histidinol dehydrogenase (EC 1.1.1.23)	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2764	C2566_13650	hisD	Histidinol dehydrogenase (EC 1.1.1.23)	Histidinol dehydrogenase (EC 1.1.1.23)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2765	C2566_13655		Histidinol-phosphate aminotransferase (EC 2.6.1.9)	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2766	C2566_13660		Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Histidinol-phosphatase (EC 3.1.3.15)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2766	C2566_13660		Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2767	C2566_13665	hisH	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2768	C2566_13670		Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2769	C2566_13675		Imidazole glycerol phosphate synthase cyclase subunit HisF	Imidazole glycerol phosphate synthase cyclase subunit	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2770	C2566_13680		Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2770	C2566_13680		Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2773	C2566_13695		6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2775	C2566_13705		Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8)	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2775	C2566_13705		Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8)	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2786	C2566_13755		dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2787	C2566_13760		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Enterobacterial common antigen (LPS O-antigen)
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2787	C2566_13760		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2788	C2566_13765		dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2789	C2566_13770		dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Enterobacterial common antigen (LPS O-antigen)
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2789	C2566_13770		dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2793	C2566_13790		Colanic acid biosysnthesis protein WcaK	Polysaccharide pyruvyl transferase => Colanic acid protein WcaK	Cell Envelope	Cell Envelope, Capsule and Slime layer	S-layer	Wall polysaccharide pyruvylation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2798	C2566_13815		Colanic acid biosysnthesis glycosyl transferase WcaI	Colanic acid biosysnthesis glycosyl transferase WcaI	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2799	C2566_13820		GDP-mannose mannosyl hydrolase	GDP-mannose mannosyl hydrolase	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2800	C2566_13825		GDP-L-fucose synthetase (EC 1.1.1.271)	GDP-L-fucose synthetase (EC 1.1.1.271)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2800	C2566_13825		GDP-L-fucose synthetase (EC 1.1.1.271)	GDP-L-fucose synthetase (EC 1.1.1.271)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2801	C2566_13830		GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2801	C2566_13830		GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2802	C2566_13835		Colanic acid biosynthesis acetyltransferase WcaF (EC 2.3.1.-)	Colanic acid biosynthesis acetyltransferase WcaF (EC 2.3.1.-)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2803	C2566_13840		Colanic acid biosynthesis glycosyl transferase WcaE	Colanic acid biosynthesis glycosyl transferase WcaE	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2804	C2566_13845	wcaD	Colanic acid polymerase WcaD	Colanic acid polymerase WcaD	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2805	C2566_13850		Colanic acid biosynthesis glycosyl transferase WcaC	Colanic acid biosynthesis glycosyl transferase WcaC	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2806	C2566_13855		Colanic acid biosynthesis acetyltransferase WcaB (EC 2.3.1.-)	Colanic acid biosynthesis acetyltransferase WcaB (EC 2.3.1.-)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	Colanic acid synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2815	C2566_13900		Diguanylate cyclase (EC 2.7.7.65) => DgcE	Diguanylate cyclase (EC 2.7.7.65) => DgcE	Regulation And Cell Signaling	Regulation and Cell signaling		Cyclic Di-GMP Turnover Proteins
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2816	C2566_13905		DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2817	C2566_13910		Uncharacterized chaperone protein YegD	Uncharacterized chaperone protein YegD	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2824	C2566_13930		Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA	Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) MdtABC-TolC
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2824	C2566_13930		Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA	Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) in Pseudomonas
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2825	C2566_13935		Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)	Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) MdtABC-TolC
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2825	C2566_13935		Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)	Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) in Pseudomonas
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2826	C2566_13940		Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)	Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) MdtABC-TolC
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2826	C2566_13940		Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)	Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) in Pseudomonas
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2827	C2566_13945		Uncharacterized transporter MdtD of major facilitator superfamily (MFS)	Uncharacterized transporter MdtD of major facilitator superfamily (MFS)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) MdtABC-TolC
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2847	C2566_14035		Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2847	C2566_14035		Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2854	C2566_14070		Hydroxyethylthiazole kinase (EC 2.7.1.50)	Hydroxyethylthiazole kinase (EC 2.7.1.50)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2857	C2566_14085		Tetracycline resistance, MFS efflux pump => Tet(B)	Tetracycline resistance, MFS efflux pump => Tet(B)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Tetracycline resistance, all mechanisms
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2859			Tetracycline resistance, MFS efflux pump => Tet(B)	Tetracycline resistance, MFS efflux pump => Tet(B)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Tetracycline resistance, all mechanisms
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.2860	C2566_14100		Tetracycline resistance regulatory protein TetR	Tetracycline resistance regulatory protein TetR	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Tetracycline resistance, all mechanisms
