genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2313			related to 6-phospho-3-hexuloisomerase	related to 6-phospho-3-hexuloisomerase	Metabolism	Carbohydrates	C-1 compound metabolism	Formaldehyde assimilation: Ribulose monophosphate pathway
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2315			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2315			Transketolase (EC 2.2.1.1)	Transketolase (EC 2.2.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2320			Carbamate kinase (EC 2.7.2.2)	Carbamate kinase (EC 2.7.2.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2328			Tripartite tricarboxylate transporter TctA family	Tripartite tricarboxylate transporter TctA family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2329			Tripartite tricarboxylate transporter TctB family	Tripartite tricarboxylate transporter TctB family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2330			Tripartite tricarboxylate transporter TctC family	Tripartite tricarboxylate transporter TctC family	Membrane Transport	Membrane Transport		Tricarboxylate transport system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2335			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2335			2-methoxy-6-polyprenyl-1,4-benzoquinol methylase (EC 2.1.1.201) @ Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2336			Ubiquinone biosynthesis protein UbiJ	Ubiquinone biosynthesis protein UbiJ	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2337			Ubiquinone biosynthesis regulatory protein kinase UbiB	Ubiquinone biosynthesis regulatory protein kinase UbiB	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2338			Twin-arginine translocation protein TatA	Twin-arginine translocation protein TatA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2339			Twin-arginine translocation protein TatB	Twin-arginine translocation protein TatB	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2340			Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2343			3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Ubiquinone biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2345			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2345			3-ketoacyl-CoA thiolase (EC 2.3.1.16)	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2349			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Hyperosmotic potassium uptake
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2349			Trk potassium uptake system protein TrkH	Trk potassium uptake system protein TrkH	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2350			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2350			Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2361			[NiFe] hydrogenase nickel incorporation protein HypA	[NiFe] hydrogenase nickel incorporation protein HypA	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2362			[NiFe] hydrogenase nickel incorporation-associated protein HypB	[NiFe] hydrogenase nickel incorporation-associated protein HypB	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2363			[NiFe] hydrogenase metallocenter assembly protein HypC	[NiFe] hydrogenase metallocenter assembly protein HypC	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2364			[NiFe] hydrogenase metallocenter assembly protein HypD	[NiFe] hydrogenase metallocenter assembly protein HypD	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2365			[NiFe] hydrogenase metallocenter assembly protein HypE	[NiFe] hydrogenase metallocenter assembly protein HypE	Energy	Respiration	Biogenesis of respiratory chain components	NiFe hydrogenase maturation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2367			Molybdate-binding domain of ModE	Molybdate-binding domain of ModE	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2370			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2370			DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2372			Transcriptional regulator YgbI, DeoR family	L-threonate/D-erythronate transcriptional regulator, DeoR family	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2373			Uncharacterized oxidoreductase YgbJ	L-threonate dehydrogenase (NAD+)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2374			Uncharacterized protein YgbK	3-oxo-tetronate kinase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2375			Putative aldolase class 2 protein YgbL	3-oxo-tetronate 4-phosphate decarboxylase	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2376			Hydroxypyruvate isomerase (EC 5.3.1.22)	2-dehydrotetronate isomerase (EC 5.3.1.35)	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2377			YgbN transporter of unknown function, does not transport gluconate	L-threonate/D-erythronate, proton symporter	Metabolism	Carbohydrates	Sugar acids	D-threonate, L-threonate and D-erythronate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2384			5'-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	5'-nucleotidase SurE (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2385			tRNA pseudouridine(13) synthase (EC 5.4.99.27)	tRNA pseudouridine(13) synthase (EC 5.4.99.27)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2386			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2387			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2391			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2391			Adenylylsulfate kinase (EC 2.7.1.25)	Adenylylsulfate kinase (EC 2.7.1.25)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2392			Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2393			Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2395			Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2396			Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2397			Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Cysteine synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2399			6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2410			7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)	7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)	RNA Processing	RNA Processing	RNA processing and modification	Queuosine and archaeosine
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2423			Regulator of L-galactonate catabolism LgoR, GntR family	Regulator of L-galactonate catabolism LgoR, GntR family	Metabolism	Carbohydrates	Sugar acids	L-galactonate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2424			L-galactonate-5-dehydrogenase	L-galactonate-5-dehydrogenase	Metabolism	Carbohydrates	Sugar acids	L-galactonate utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2434			Ferric reductase (1.6.99.14)	Ferric reductase (1.6.99.14)	Metabolism	Iron acquisition and metabolism	Siderophores	Siderophore assembly kit
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2439			Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2440			Peptide chain release factor 3	Peptide chain release factor 3	Protein Processing	Protein Synthesis	Translation	Translation termination factors, bacterial
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2441			Osmotically inducible protein OsmY	Osmotically inducible protein OsmY	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Osmoregulation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2451			Purine nucleoside phosphorylase (EC 2.4.2.1)	Purine nucleoside phosphorylase (EC 2.4.2.1)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2454			Lipoate-protein ligase A	Lipoate-protein ligase A	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2456			Phosphoserine phosphatase (EC 3.1.3.3)	Phosphoserine phosphatase (EC 3.1.3.3)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2458			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	NadR transcriptional regulator	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2458			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2458			NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Ribosylnicotinamide kinase (EC 2.7.1.22)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2459			RelE-like translational repressor toxin	RelE-like translational repressor toxin	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	A new toxin - antitoxin system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2460			Antitoxin to RelE-like translational repressor toxin	Antitoxin to RelE-like translational repressor toxin	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	A new toxin - antitoxin system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2461			Energy-dependent translational throttle protein EttA	Energy-dependent translational throttle protein EttA	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2464			Transcriptional repressor protein TrpR	Transcriptional repressor protein TrpR	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2465			Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2466			Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2466			Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2468			Conserved uncharacterized protein CreA	Conserved uncharacterized protein CreA		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2469			Response regulator CreB of two-component signal transduction system CreBC	Response regulator CreB of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2470			Sensory histidine kinase CreC of two-component signal transduction system CreBC	Sensory histidine kinase CreC of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2471			Inner membrane protein CreD	Inner membrane protein CreD		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2475			Cell division inhibitor	Cell division inhibitor SulA	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2480			Methylglyoxal synthase (EC 4.2.3.3)	Methylglyoxal synthase (EC 4.2.3.3)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Methylglyoxal Metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2487			tRNA 2-thiouridine synthesis protein TusE	tRNA 2-thiouridine synthesis protein TusE	RNA Processing	RNA Processing	RNA processing and modification	5-methylaminomethyl-2-thiouridine
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2495			Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Energy	Respiration	Electron accepting reactions	Cytochrome d ubiquinol oxidase operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2495			Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Energy	Respiration	Biogenesis of respiratory chain components	Heme O and Heme A biosynthesis (with selected terminal oxidases)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2496			Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Energy	Respiration	Electron accepting reactions	Cytochrome d ubiquinol oxidase operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2496			Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Energy	Respiration	Biogenesis of respiratory chain components	Heme O and Heme A biosynthesis (with selected terminal oxidases)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2498			Cold shock protein of CSP family => CspF/CspH (naming convention as in E.coli)	Cold shock protein of CSP family => CspF/CspH (naming convention as in E.coli)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2499			Cold shock protein of CSP family => CspB/CspG/CspI (naming convention as in E.coli)	Cold shock protein of CSP family => CspB/CspG/CspI (naming convention as in E.coli)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2500			hypothetical domain / Cold shock protein of CSP family => CspB/CspG/CspI (naming convention as in E.coli)	Cold shock protein of CSP family => CspB/CspG/CspI (naming convention as in E.coli)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2503			Trimethylamine-N-oxide sensor histidine kinase TorS (EC 2.7.13.3)	Trimethylamine-N-oxide sensor histidine kinase TorS (EC 2.7.13.3)	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2504			Periplasmic protein TorT	Periplasmic protein TorT	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2505			Trimethylamine-N-oxide operon transcriptional regulatory protein TorR	Trimethylamine-N-oxide operon transcriptional regulatory protein TorR	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2506			Trimethylamine-N-oxide reductase associated c-type cytochrome, TorC	Trimethylamine-N-oxide reductase associated c-type cytochrome, TorC	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2507			Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorA	Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorA	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2508			TorA-specific chaperone protein, TorD	TorA-specific chaperone protein, TorD	Energy	Respiration	Electron accepting reactions	Trimethylamine-N-oxide operon
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2509			Chaperone-modulator protein CbpM	Chaperone-modulator protein CbpM	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2510			DnaJ-class molecular chaperone CbpA	DnaJ-class molecular chaperone CbpA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2515			Pyrimidine permease RutG	Pyrimidine permease RutG	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2516			FMN reductase (NADH) RutF (EC 1.5.1.42)	FMN reductase (NADH) RutF (EC 1.5.1.42)	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2517			Probable malonic semialdehyde reductase RutE (EC 1.1.1.298)	Probable malonic semialdehyde reductase RutE (EC 1.1.1.298)	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2518			Possible hydrolase or acyltransferase RutD in novel pyrimidine catabolism pathway	Possible hydrolase or acyltransferase RutD in novel pyrimidine catabolism pathway	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2519			Putative aminoacrylate peracid reductase RutC @ RidA/YER057c/UK114 superfamily protein	Putative aminoacrylate peracid reductase RutC	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2520			Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB (EC 3.5.1.110)	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB (EC 3.5.1.110)	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2521			Pyrimidine monooxygenase RutA (EC 1.14.99.46)	Pyrimidine monooxygenase RutA (EC 1.14.99.46)	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2522			Transcriptional regulator RutR of pyrimidine catabolism (TetR family)	Transcriptional regulator RutR of pyrimidine catabolism (TetR family)	Metabolism	Nucleosides and Nucleotides		Rut pathway of pyrimidine degradation
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2523			Transcriptional repressor of PutA and PutP / Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2523			Transcriptional repressor of PutA and PutP / Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline, 4-hydroxyproline uptake and utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2523			Transcriptional repressor of PutA and PutP / Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Proline dehydrogenase (EC 1.5.5.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline, 4-hydroxyproline uptake and utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2523			Transcriptional repressor of PutA and PutP / Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	Transcriptional repressor of PutA and PutP	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline, 4-hydroxyproline uptake and utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2526			Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	Proline/sodium symporter PutP (TC 2.A.21.2.1)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2526			Proline/sodium symporter PutP (TC 2.A.21.2.1) @ Propionate/sodium symporter	Proline/sodium symporter PutP (TC 2.A.21.2.1)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline, 4-hydroxyproline uptake and utilization
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.2527			Ferrous iron transport permease EfeU	Ferrous iron transport permease EfeU	Metabolism	Iron acquisition and metabolism		Ferrous iron transporter EfeUOB, low-pH-induced
