genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2227		VBIEscCol313224_2227		10404	10970	-	567		Succinate-acetate/proton symporter SatP	FIG00904540	PLF_561_00002858	PGF_00043742			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2228		VBIEscCol313224_2228		11119	11832	-	714		UPF0174 protein YaaW	FIG00553873	PLF_561_00000690	PGF_00064226			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2229		VBIEscCol313224_2229		11858	12262	-	405		UPF0412 protein YaaI	FIG00638536	PLF_561_00003145	PGF_00064366			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2230		VBIEscCol313224_2230		12632	14548	+	1917		Chaperone protein DnaK	FIG00023369	PLF_561_00001255	PGF_10357457			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2231		VBIEscCol313224_2231		14637	15767	+	1131		Chaperone protein DnaJ	FIG00000070	PLF_561_00001603	PGF_10301134	GO:0006457|protein folding;GO:0031072|heat shock protein binding;GO:0051082|unfolded protein binding		
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2232		VBIEscCol313224_2232		16639	17400	+	762		hypothetical protein	FIG01200701	PLF_561_00005029	PGF_08225224			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2233		VBIEscCol313224_2233		17420	18913	+	1494		Arylsulfatase (EC 3.1.6.1)	FIG00016566	PLF_561_00005008	PGF_07744023	GO:0004065|arylsulfatase activity	3.1.6.1|Arylsulfatase	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2234		VBIEscCol313224_2234		19042	20301	+	1260		hypothetical protein	FIG00904518	PLF_561_00005039	PGF_08225224			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2235		VBIEscCol313224_2235		20536	21702	+	1167		Na+/H+ antiporter NhaA type	FIG00000831	PLF_561_00001015	PGF_06945838			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2236		VBIEscCol313224_2236		21762	22667	+	906		Transcriptional activator NhaR	FIG00020327	PLF_561_00002235	PGF_00057513			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2237		VBIEscCol313224_2237		22763	22948	-	186		SSU ribosomal protein S20p	FIG00000213	PLF_561_00002225	PGF_02454577	GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2238		VBIEscCol313224_2238		23409	24296	+	888		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	FIG00000220	PLF_561_00002085	PGF_02623406	GO:0003919|FMN adenylyltransferase activity;GO:0008531|riboflavin kinase activity	2.7.7.2|FAD synthetase;2.7.1.26|Riboflavin kinase	00740|Riboflavin metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2239		VBIEscCol313224_2239		24339	27155	+	2817		Isoleucyl-tRNA synthetase (EC 6.1.1.5)	FIG00000085	PLF_561_00000819	PGF_05171623	GO:0004822|isoleucine-tRNA ligase activity	6.1.1.5|Isoleucine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2240		VBIEscCol313224_2240		27155	27649	+	495		Lipoprotein signal peptidase (EC 3.4.23.36)	FIG00000081	PLF_561_00002411	PGF_10049472		3.4.23.36|Signal peptidase II	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2241		VBIEscCol313224_2241		27757	28206	+	450		FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)		PLF_561_00002084	PGF_00003749	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2242		VBIEscCol313224_2242		28208	29158	+	951		4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	FIG00000381	PLF_561_00002617	PGF_00423732			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2243		VBIEscCol313224_2243		29224	30138	+	915		Non-specific ribonucleoside hydrolase RihC	FIG00000527	PLF_561_00000224	PGF_02621603			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2244		VBIEscCol313224_2244		30319	30570	-	252		hypothetical protein	FIG01308470	PLF_561_00007640	PGF_01650634			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2245		VBIEscCol313224_2245		30687	31508	+	822		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	FIG00000347	PLF_561_00001587	PGF_01176589	GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2246		VBIEscCol313224_2246		31550	31702	-	153		hypothetical protein	FIG00638494	PLF_561_00004479	PGF_08225224			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2247		VBIEscCol313224_2247		31964	33112	+	1149		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	FIG00000130	PLF_561_00001600	PGF_07015581	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2248		VBIEscCol313224_2248		33130	36351	+	3222		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	FIG00000111	PLF_561_00171308	PGF_00416410	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2249		VBIEscCol313224_2249		36359	36577	-	219		Uncharacterized (possibly bogus) protein YaaV	FIG01313416	PLF_561_00003741	PGF_01637722			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2250		VBIEscCol313224_2250		36612	37007	+	396		Transcriptional activatory protein CaiF	FIG00006183	PLF_561_00003096	PGF_00057585			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2251		VBIEscCol313224_2251		37126	37716	-	591		Carnitine operon protein CaiE	FIG00004045	PLF_561_00002949	PGF_00416660			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2252		VBIEscCol313224_2252		37722	38615	-	894		Carnitinyl-CoA dehydratase (EC 4.2.1.149)	FIG00004284	PLF_561_00001116	PGF_05486999		4.2.1.149|Crotonobetainyl-CoA hydratase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2253		VBIEscCol313224_2253		38616	40169	-	1554		Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	FIG00002824	PLF_561_00000912	PGF_00419703			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2254		VBIEscCol313224_2254		40242	41459	-	1218		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	FIG00004183	PLF_561_00000997	PGF_01797074		2.8.3.21|L-carnitine CoA-transferase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2255		VBIEscCol313224_2255		41588	42730	-	1143		Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	FIG01955838	PLF_561_00003134	PGF_00419704		1.3.99.-|With other acceptors.	00071|Fatty acid metabolism;00280|Valine, leucine and isoleucine degradation;00281|Geraniol degradation;00362|Benzoate degradation via hydroxylation;00626|Naphthalene and anthracene degradation;00930|Caprolactam degradation
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2256		VBIEscCol313224_2256		42761	44275	-	1515		L-carnitine/gamma-butyrobetaine antiporter		PLF_561_00002574	PGF_00016071			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2257		VBIEscCol313224_2257		44748	45518	+	771		Electron transfer flavoprotein, beta subunit ecFixA	FIG01305444	PLF_561_00003137	PGF_00424121			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2258		VBIEscCol313224_2258		45533	46474	+	942		Electron transfer flavoprotein, alpha subunit ecFixB	FIG01305359	PLF_561_00003212	PGF_00424114			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2259		VBIEscCol313224_2259		46497	47783	+	1287		Electron transfer flavoprotein-quinone oxidoreductase ecFixC	FIG00001488	PLF_561_00003020	PGF_08158960			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2260		VBIEscCol313224_2260		47780	48067	+	288		Ferredoxin-like protein ecFixX	FIG00004829	PLF_561_00003202	PGF_08099643			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2261		VBIEscCol313224_2261		48126	49457	+	1332		Putative metabolite transport protein YaaU	FIG01450379	PLF_561_00000399	PGF_00042154			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2262		VBIEscCol313224_2262		49622	50095	+	474		Glutathione-regulated potassium-efflux system ancillary protein KefF	FIG00003549	PLF_561_00003112	PGF_00008487			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2263		VBIEscCol313224_2263		50088	51950	+	1863		Glutathione-regulated potassium-efflux system protein KefC	FIG00138880	PLF_561_00000416	PGF_03085583			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2264		VBIEscCol313224_2264		52031	52621	+	591		Dihydrofolate reductase (EC 1.5.1.3)	FIG00000048	PLF_561_00000330	PGF_09348764	GO:0004146|dihydrofolate reductase activity	1.5.1.3|Dihydrofolate reductase	00670|One carbon pool by folate;00790|Folate biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2265		VBIEscCol313224_2265		52707	52940	+	234		CcdA protein (antitoxin to CcdB)	FIG00017901	PLF_561_00004343	PGF_04035685			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2266		VBIEscCol313224_2266		52943	53257	+	315		CcdB toxin protein	FIG00016353	PLF_561_00004152	PGF_00416841			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2267		VBIEscCol313224_2267		53254	54102	-	849		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)	FIG00020647	PLF_561_00002273	PGF_07763915	GO:0016787|hydrolase activity	3.6.1.41|Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	00230|Purine metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2268		VBIEscCol313224_2268		54109	54360	-	252		ApaG protein	FIG00001142	PLF_561_00002806	PGF_01708405			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2269		VBIEscCol313224_2269		54489	55310	-	822		SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	FIG01958812	PLF_561_00001667	PGF_00049827		2.1.1.182|16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2270		VBIEscCol313224_2270		55307	56296	-	990		4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	FIG00000520	PLF_561_00001104	PGF_00424447	GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity	1.1.1.262|4-hydroxythreonine-4-phosphate dehydrogenase	00750|Vitamin B6 metabolism
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2271		VBIEscCol313224_2271		56296	57582	-	1287		Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	FIG00036406	PLF_561_00001472	PGF_07075462	GO:0003755|peptidyl-prolyl cis-trans isomerase activity	5.2.1.8|Peptidylprolyl isomerase	
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2272		VBIEscCol313224_2272		57635	59956	-	2322		LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	FIG00019192	PLF_561_00001203	PGF_09964285			
562.2284	Escherichia coli GSK2024	AXOE01000026	PATRIC	CDS	fig|562.2284.peg.2273		VBIEscCol313224_2273		60244	61059	+	816		DnaJ-like protein DjlA	FIG00002904	PLF_561_00001617	PGF_00423709	GO:0031072|heat shock protein binding		
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	rRNA	fig|562.2284.rna.26		VBIEscCol313224_r026		1	1220	+	1220		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	source					1	60532	+	60532								
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	rRNA	fig|562.2284.rna.27		VBIEscCol313224_r027		1294	1413	+	120		5S RNA						
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2275		VBIEscCol313224_2275		1488	1871	+	384		Uncharacterized protein YjaA	FIG00639810	PLF_561_00004578	PGF_02912246			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2276		VBIEscCol313224_2276		1934	2377	-	444		Uncharacterized N-acetyltransferase YjaB	FIG00553445	PLF_561_00000113	PGF_00064590			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2277		VBIEscCol313224_2277		2534	3463	+	930		Homoserine O-succinyltransferase (EC 2.3.1.46)	FIG00001106	PLF_561_00001347	PGF_00012336	GO:0008899|homoserine O-succinyltransferase activity	2.3.1.46|Homoserine O-succinyltransferase	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2278		VBIEscCol313224_2278		3732	5333	+	1602		Malate synthase (EC 2.3.3.9)	FIG00001217	PLF_561_00000571	PGF_00018964	GO:0004474|malate synthase activity	2.3.3.9|Malate synthase	00620|Pyruvate metabolism;00630|Glyoxylate and dicarboxylate metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2279		VBIEscCol313224_2279		5363	6667	+	1305		Isocitrate lyase (EC 4.1.3.1)	FIG00000818	PLF_561_00000243	PGF_05837052	GO:0004451|isocitrate lyase activity	4.1.3.1|Isocitrate lyase	00630|Glyoxylate and dicarboxylate metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2280		VBIEscCol313224_2280		6883	8607	+	1725		Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)	FIG00001820	PLF_561_00000632	PGF_00015707		2.7.11.5|[Isocitrate dehydrogenase (NADP(+))] kinase	
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2281		VBIEscCol313224_2281		8624	9448	-	825		Acetate operon repressor IclR	FIG00948579	PLF_561_00001329	PGF_00024602			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2282		VBIEscCol313224_2282		9648	13331	+	3684		5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	FIG00000672	PLF_561_00000771	PGF_00426722	GO:0008705|methionine synthase activity	2.1.1.13|Methionine synthase	00270|Cysteine and methionine metabolism;00670|One carbon pool by folate
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2283		VBIEscCol313224_2283		13754	14203	+	450		hypothetical protein	FIG00639062	PLF_561_00005170	PGF_01644763			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2284		VBIEscCol313224_2284		14374	16005	+	1632		Sodium-dependent phosphate transporter	FIG00058322	PLF_561_00000504	PGF_07501301			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2285		VBIEscCol313224_2285		16095	16784	-	690		Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)	FIG00001630	PLF_561_00002906	PGF_08108734	GO:0017165|dipeptidase E activity	3.4.13.21|Dipeptidase E	
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2286		VBIEscCol313224_2286		17166	18395	-	1230		L-sorbose 1-phosphate reductase (EC 1.1.1.-)	FIG00009208	PLF_561_00003986	PGF_00016234		1.1.1.-|With NAD(+) or NADP(+) as acceptor.	00051|Fructose and mannose metabolism;00053|Ascorbate and aldarate metabolism;00140|C21-Steroid hormone metabolism;00240|Pyrimidine metabolism;00253|Tetracycline biosynthesis;00260|Glycine, serine and threonine metabolism;00362|Benzoate degradation via hydroxylation;00363|Bisphenol A degradation;00520|Amino sugar and nucleotide sugar metabolism;00523|Polyketide sugar unit biosynthesis;00562|Inositol phosphate metabolism;00591|Linoleic acid metabolism;00622|Toluene and xylene degradation;00625|Tetrachloroethene degradation;00633|Trinitrotoluene degradation;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation);00830|Retinol metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01056|Biosynthesis of type II polyketide backbone;01057|Biosynthesis of type II polyketide products
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2287		VBIEscCol313224_2287		18447	19271	-	825		PTS system, sorbose-specific IID component	FIG00139601	PLF_561_00010772	PGF_03349988			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2288		VBIEscCol313224_2288		19282	20079	-	798		PTS system, sorbose-specific IIC component	FIG00140307	PLF_561_00004041	PGF_01641188			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2289		VBIEscCol313224_2289		20145	20639	-	495		PTS system, sorbose-specific IIB component (EC 2.7.1.206)	FIG00013643	PLF_561_00003981	PGF_00029851			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2290		VBIEscCol313224_2290		20639	21046	-	408		PTS system, sorbose-specific IIA component (EC 2.7.1.206)	FIG00139960	PLF_561_00004001	PGF_00029850			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2291		VBIEscCol313224_2291		21056	21862	-	807		Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)	FIG01306640	PLF_561_00003994	PGF_00053591	GO:0009010|sorbitol-6-phosphate 2-dehydrogenase activity	1.1.1.140|Sorbitol-6-phosphate 2-dehydrogenase	00051|Fructose and mannose metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2292		VBIEscCol313224_2292		21932	22879	-	948		Sorbitol operon regulator SorC	FIG01956108	PLF_561_00003965	PGF_00044436			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2293		VBIEscCol313224_2293		23227	24099	+	873		LSU rRNA pseudouridine(2604) synthase (EC 5.4.99.21)	FIG00011084	PLF_561_00002596	PGF_00048836		5.4.99.21|23S rRNA pseudouridine(2604) synthase	
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2294		VBIEscCol313224_2294		24100	24372	-	273		Uncharacterized protein YjbD	FIG00638399	PLF_561_00000517	PGF_00092793			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2295		VBIEscCol313224_2295		24625	25974	-	1350		Aspartokinase (EC 2.7.2.4)	FIG00000132	PLF_561_00000813	PGF_00862519	GO:0004072|aspartate kinase activity	2.7.2.4|Aspartate kinase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2296		VBIEscCol313224_2296		26499	28148	+	1650		Glucose-6-phosphate isomerase (EC 5.3.1.9)	FIG00000245	PLF_561_00001185	PGF_10505717	GO:0004347|glucose-6-phosphate isomerase activity	5.3.1.9|Glucose-6-phosphate isomerase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2297		VBIEscCol313224_2297		28646	28888	+	243		Uncharacterized protein YjbE	FIG01297847	PLF_561_00003461	PGF_00067364			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2298		VBIEscCol313224_2298		29075	29713	+	639		Uncharacterized lipoprotein YjbF	FIG00004081	PLF_561_00003066	PGF_02750496			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2299		VBIEscCol313224_2299		29710	30447	+	738		Uncharacterized protein YjbG	FIG00002615	PLF_561_00002538	PGF_03048745			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2300		VBIEscCol313224_2300		30447	32543	+	2097		Uncharacterized lipoprotein YjbH	FIG00002244	PLF_561_00000872	PGF_00067371			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2301		VBIEscCol313224_2301		32547	32708	+	162		hypothetical protein	FIG00638773	PLF_561_00003661	PGF_00193424			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2302		VBIEscCol313224_2302		32865	32987	-	123		hypothetical protein	FIG00638787	PLF_561_00005113	PGF_01644227			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2303		VBIEscCol313224_2303		33083	33493	+	411		PsiE protein	FIG00622230	PLF_561_00001888	PGF_00038933			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2304		VBIEscCol313224_2304		33587	34477	-	891		Maltodextrin ABC transporter, permease protein MdxG	FIG00007714	PLF_561_00002199	PGF_10466077			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2305		VBIEscCol313224_2305		34492	36036	-	1545		Maltodextrin ABC transporter, permease protein MdxF	FIG00019868	PLF_561_00001636	PGF_00794375			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2306		VBIEscCol313224_2306		36190	37380	-	1191		Maltodextrin ABC transporter, substrate-binding protein MdxE	FIG00002265	PLF_561_00001861	PGF_01932859			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2307		VBIEscCol313224_2307		37745	38860	+	1116		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	FIG01955932	PLF_561_00001532	PGF_10382119	GO:0015423|maltose-transporting ATPase activity	3.6.3.19|Maltose-transporting ATPase	
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2308		VBIEscCol313224_2308		38932	40272	+	1341		Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	FIG00001304	PLF_561_00002314	PGF_12948675	GO:0005351|sugar:hydrogen ion symporter activity;GO:0006810|transport;GO:0016020|membrane		
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2309		VBIEscCol313224_2309		40504	41424	+	921		Maltose operon periplasmic protein MalM	FIG00002123	PLF_561_00002315	PGF_00019087	GO:0008643|carbohydrate transport;GO:0042597|periplasmic space		
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2310		VBIEscCol313224_2310		41437	41589	+	153		hypothetical protein	FIG01401552	PLF_561_00005402	PGF_05256287			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2311		VBIEscCol313224_2311		41603	42100	+	498		Chorismate--pyruvate lyase (EC 4.1.3.40)	FIG00001158	PLF_561_00001823	PGF_00417843		4.1.3.40|Chorismate lyase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2312		VBIEscCol313224_2312		42113	42985	+	873		4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)		PLF_561_00002464	PGF_00423927		2.5.1.39|4-hydroxybenzoate polyprenyltransferase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2313		VBIEscCol313224_2313		43140	45623	-	2484		Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	FIG00001327	PLF_561_00000721	PGF_00008595	GO:0004366|glycerol-3-phosphate O-acyltransferase activity	2.3.1.15|Glycerol-3-phosphate 1-O-acyltransferase	00561|Glycerolipid metabolism;00564|Glycerophospholipid metabolism
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2314		VBIEscCol313224_2314		45734	46102	+	369		Diacylglycerol kinase (EC 2.7.1.107)	FIG00229216	PLF_561_00000080	PGF_08331244	GO:0004143|diacylglycerol kinase activity	2.7.1.107|Diacylglycerol kinase	00561|Glycerolipid metabolism;00564|Glycerophospholipid metabolism;04070|Phosphatidylinositol signaling system
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2315		VBIEscCol313224_2315		46212	46820	+	609		SOS-response repressor and protease LexA (EC 3.4.21.88)	FIG00000510	PLF_561_00002022	PGF_03810679	GO:0008992|repressor LexA activity	3.4.21.88|Repressor lexA	
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2316		VBIEscCol313224_2316		46893	48218	+	1326		DNA-damage-inducible protein F	FIG00634291	PLF_561_00000779	PGF_03131321			
562.2284	Escherichia coli GSK2024	AXOE01000027	PATRIC	CDS	fig|562.2284.peg.2317		VBIEscCol313224_2317		48334	48543	+	210		UPF0337 protein YjbJ	FIG00732231	PLF_561_00002042	PGF_10328292			
