genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2213		VBIEscCol313224_2213		Glutamate/aspartate ABC transporter, permease protein GltJ (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P0AER3	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	100	1e-140
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2214		VBIEscCol313224_2214		Glutamate/aspartate ABC transporter, substrate-binding protein GltI (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P37902	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	98	1e-170
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2216		VBIEscCol313224_2216		YVTN beta-propeller repeat-containing protein	Transporter	TCDB	BLAT	E1PBX5	Escherichia coli OR:K5:H- (strain ABU 83972)	the rhomboid protease (rhomboid) family.	9.B.104.1.4		100	100	96	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2224		VBIEscCol313224_2224		Putative alanine/glycine transport protein	Transporter	TCDB	BLAT	P30143	Escherichia coli (strain K12)	the alanine or glycine:cation symporter (agcs) family.	2.A.25.1.10		100	100	99	1e-279
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2225		VBIEscCol313224_2225		Transaldolase (EC 2.2.1.2)	Drug Target	DrugBank	BLAT	P0A872	Shigella flexneri	Nz-(Dicarboxymethyl)Lysine	Drug target		100	92	99	1e-165
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2225		VBIEscCol313224_2225		Transaldolase (EC 2.2.1.2)	Human Homolog	Human	BLASTP	NP_006746.1	Homo sapiens				97	86	60	4e-122
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2227		VBIEscCol313224_2227		Succinate-acetate/proton symporter SatP	Transporter	TCDB	BLAT	P0AC98	Escherichia coli (strain K12)	the acetate uptake transporter (acetr) family.	2.A.96.1.1	15919996;1630901;16738553;8400364;9278503	100	100	99	1e-105
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2230		VBIEscCol313224_2230		Chaperone protein DnaK	Human Homolog	Human	BLASTP	NP_004125.3	Homo sapiens				97	91	60	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2230		VBIEscCol313224_2230		Chaperone protein DnaK	Transporter	TCDB	BLAT	P0A6Y8	Escherichia coli	the cation channel-forming heat shock protein-70 (hsp70) family.	1.A.33.1.2	10742174;1396676;1592823;16079137;1630901;16738553;1835085;18723842;2674651;3003084;3003085;6322174;7783627;8206983;8658133;9278503;9298646;9609686	100	100	100	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2230		VBIEscCol313224_2230		Chaperone protein DnaK	Virulence Factor	Victors	BLAT	190151264	"Actinobacillus pleuropneumoniae serovar 7 str. AP76 "			10873489	92	92	81	1e-276
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2235		VBIEscCol313224_2235		Na+/H+ antiporter NhaA type	Transporter	TCDB	BLAT	P13738	Escherichia coli	the nhaa na(+):h(+) antiporter (nhaa) family.	2.A.33.1.1	11258962;15919996;15988517;1630901;1645730;1657980;16738553;17635927;2839489;7592922;7737413;8381959;9278503	100	100	98	1e-215
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2239		VBIEscCol313224_2239		Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	7929087				
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2239		VBIEscCol313224_2239		Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Drug Target	TTD	BLAT	TTDS00223					100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2242		VBIEscCol313224_2242		4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	Drug Target	DrugBank	BLAT	P62623	Escherichia coli (strain K12)	Dimethylallyl Diphosphate;ISOPENTENYL PYROPHOSPHATE	Drug target		100	100	100	1e-178
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2245		VBIEscCol313224_2245		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	Drug Target	DrugBank	BLAT	P04036	Escherichia coli (strain K12)	3-Acetyl Pyridine Adenine Dinucleotide;Dipicolinic Acid	Drug target		100	100	99	1e-152
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2247		VBIEscCol313224_2247		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Virulence Factor	PATRIC_VF	BLAT	Z0037	Escherichia coli O157:H7 str. EDL933		Virulence	8063392	100	100	98	1e-223
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2247		VBIEscCol313224_2247		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Virulence Factor	Victors	BLAT	16128026	Escherichia coli str. K-12 substr. MG1655			8063392	100	100	98	1e-223
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2248		VBIEscCol313224_2248		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Virulence Factor	PATRIC_VF	BLAT	Z0038	Escherichia coli O157:H7 str. EDL933		Virulence	8063392	100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2248		VBIEscCol313224_2248		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Virulence Factor	Victors	BLAT	16128027	Escherichia coli str. K-12 substr. MG1655			8063392	100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2253		VBIEscCol313224_2253		Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Transporter	TCDB	BLAT	P31552	Escherichia coli	the fatty acid transporter (fat) family.	4.C.1.1.6	11749953;12664169;15518548;1630901;16738553;7815937;9278503	100	100	96	1e-303
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2254		VBIEscCol313224_2254		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Drug Target	DrugBank	BLAT	P31572	Escherichia coli (strain K12)	"""Coenzyme A;O5'-(4-(3-{2-[2-((R)-3-Hydroxy-4-(Trimethylammonio)-1-Oxo-Butyl)Sulfanyl-Ethylcarbamoyl]-Ethylcarbamoyl}-(R)-3-Hydroxy-2,2-Dimethyl-Propyl)-1-Hydroxy-3-Oxido-1,3-Dioxo-2,4-Dioxa-1,3-Diphosphabut-1-Yl) 3'-Phospho-Adenosine"""	Drug target		100	100	99	1e-242
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2256		VBIEscCol313224_2256		L-carnitine/gamma-butyrobetaine antiporter	Transporter	TCDB	BLAT	P31553	Escherichia coli	the betaine/carnitine/choline transporter (bcct) family.	2.A.15.2.1	12163501;12664169;15919996;1630901;16738553;7815937;9278503	100	100	99	1e-306
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2261		VBIEscCol313224_2261		Putative metabolite transport protein YaaU	Transporter	TCDB	BLAT	P31679	Escherichia coli (strain K12)	the major facilitator superfamily (mfs).	2.A.1.1.114	1630901;16738553;9278503	100	100	99	1e-259
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2262		VBIEscCol313224_2262		Glutathione-regulated potassium-efflux system ancillary protein KefF	Transporter	TCDB	BLAT	P0A754	Escherichia coli	the monovalent cation:proton antiporter-2 (cpa2) family.	2.A.37.1.1	11053405;1325937;15919996;1630901;16738553;2046548;6159575;9278503	100	89	100	6e-94
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2263		VBIEscCol313224_2263		Glutathione-regulated potassium-efflux system protein KefC	Transporter	TCDB	BLAT	P03819	Escherichia coli	the monovalent cation:proton antiporter-2 (cpa2) family.	2.A.37.1.1	11053405;1325937;15919996;1630901;16738553;2046548;6159575;9278503	100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2264		VBIEscCol313224_2264		Dihydrofolate reductase (EC 1.5.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	20169085\;25288078				
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2264		VBIEscCol313224_2264		Dihydrofolate reductase (EC 1.5.1.3)	Drug Target	DrugBank	BLAT	P0ABQ4	Escherichia coli (strain K12)	"""Dihydrofolic Acid;2'-Monophosphoadenosine-5'-Diphosphate;5-Formyl-6-Hydrofolic Acid;2'-Monophosphoadenosine 5'-Diphosphoribose;5,10-Dideazatetrahydrofolic Acid;Urea;1-{[N-(1-IMINO-GUANIDINO-METHYL)]SULFANYLMETHYL}-3-TRIFLUOROMETHYL-BENZENE"""	Drug target		81	100	100	2e-91
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2269		VBIEscCol313224_2269		SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	Virulence Factor	Victors	BLAT	153948384	Yersinia pseudotuberculosis IP 31758			11292689	96	97	81	1e-123
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2270		VBIEscCol313224_2270		4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	Drug Target	DrugBank	BLAT	P19624	Escherichia coli (strain K12)	4-Hydroxy-L-Threonine-5-Monophosphate	Drug target		100	100	98	1e-186
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2271		VBIEscCol313224_2271		Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Virulence Factor	PATRIC_VF	BLAT	SF0050	Shigella flexneri 2a str. 301		Chaperone	17526712	100	100	100	1e-244
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2271		VBIEscCol313224_2271		Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Virulence Factor	Victors	BLAT	110804119	"Shigella flexneri 5 str. 8401 "			20447864	100	100	100	1e-244
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2272		VBIEscCol313224_2272		LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	Transporter	TCDB	BLAT	P31554	Escherichia coli (strain K12)	the outer membrane lipopolysaccharide export porin (lps-ep) family.	1.B.42.1.2	15919996;16738553;18375759;7610040;9278503	100	98	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2277		VBIEscCol313224_2277		Homoserine O-succinyltransferase (EC 2.3.1.46)	Virulence Factor	PATRIC_VF	BLAT	SL1344_4117	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	100	95	1e-176
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2277		VBIEscCol313224_2277		Homoserine O-succinyltransferase (EC 2.3.1.46)	Virulence Factor	Victors	BLAT	16767432	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			16518469	100	100	95	1e-176
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2282		VBIEscCol313224_2282		5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	Drug Target	DrugBank	BLAT	P13009	Escherichia coli (strain K12)	Methylcobalamin	Drug target		99	99	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2282		VBIEscCol313224_2282		5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	Human Homolog	Human	BLASTP	XP_005273198.1	Homo sapiens				99	98	53	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2284		VBIEscCol313224_2284		Sodium-dependent phosphate transporter	Transporter	TCDB	BLAT	P0AF43	Escherichia coli	the phosphate:na(+) symporter (pnas) family.	2.A.58.2.1	16738553;8265357;9278503	100	100	99	1e-302
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2287		VBIEscCol313224_2287		PTS system, sorbose-specific IID component	Transporter	TCDB	BLAT	P37083	Klebsiella pneumoniae	the pts mannose-fructose-sorbose (man) family.	4.A.6.1.3	12662934;7700234;7947968	100	100	95	1e-148
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2288		VBIEscCol313224_2288		PTS system, sorbose-specific IIC component	Transporter	TCDB	BLAT	P37082	Klebsiella pneumoniae	the pts mannose-fructose-sorbose (man) family.	4.A.6.1.3	12662934;7700234;7947968	94	93	95	1e-130
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2289		VBIEscCol313224_2289		PTS system, sorbose-specific IIB component (EC 2.7.1.206)	Transporter	TCDB	BLAT	P37081	Klebsiella pneumoniae	the pts mannose-fructose-sorbose (man) family.	4.A.6.1.3	12662934;7700234;7947968	96	96	87	1e-75
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2296		VBIEscCol313224_2296		Glucose-6-phosphate isomerase (EC 5.3.1.9)	Human Homolog	Human	BLASTP	XP_006723211.1	Homo sapiens				98	98	64	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2300		VBIEscCol313224_2300		Uncharacterized lipoprotein YjbH	Transporter	TCDB	BLAT	D8EPC3	Escherichia coli MS 107-1	the outer membrane receptor (omr) family.	1.B.14.16.4		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2304		VBIEscCol313224_2304		Maltodextrin ABC transporter, permease protein MdxG	Transporter	TCDB	BLAT	P68183	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.1.1	10809785;11709552;1420181;14527411;15919996;16079137;16453726;16738553;1915262;2002054;2007546;2026607;2155217;2170984;2233678;2250006;2674653;2820984;2836810;3000770;6088507;6088520;6185687;6283312;6296778;8265357;8437518;8437519;8636026;9214624;9278503;9298646;9309217;9401026;9529892;9600841;9822819	100	100	99	1e-167
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2305		VBIEscCol313224_2305		Maltodextrin ABC transporter, permease protein MdxF	Transporter	TCDB	BLAT	P02916	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.1.1	10809785;11709552;1420181;14527411;15919996;16079137;16453726;16738553;1915262;2002054;2007546;2026607;2155217;2170984;2233678;2250006;2674653;2820984;2836810;3000770;6088507;6088520;6185687;6283312;6296778;8265357;8437518;8437519;8636026;9214624;9278503;9298646;9309217;9401026;9529892;9600841;9822819	100	100	99	1e-302
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2306		VBIEscCol313224_2306		Maltodextrin ABC transporter, substrate-binding protein MdxE	Drug Target	DrugBank	BLAT	P0AEX9	Escherichia coli (strain K12)	"""D-glucose;Beta-D-Glucose;Maltose;Cyclo-Hepta-Amylose;S,S-(2-Hydroxyethyl)Thiocysteine;1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE"""	Drug target		100	100	98	1e-230
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2306		VBIEscCol313224_2306		Maltodextrin ABC transporter, substrate-binding protein MdxE	Transporter	TCDB	BLAT	P0AEX9	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.1.1	10809785;11709552;1420181;14527411;15919996;16079137;16453726;16738553;1915262;2002054;2007546;2026607;2155217;2170984;2233678;2250006;2674653;2820984;2836810;3000770;6088507;6088520;6185687;6283312;6296778;8265357;8437518;8437519;8636026;9214624;9278503;9298646;9309217;9401026;9529892;9600841;9822819	100	100	98	1e-230
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2307		VBIEscCol313224_2307		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	Transporter	TCDB	BLAT	P68187	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.1.1	10809785;11709552;1420181;14527411;15919996;16079137;16453726;16738553;1915262;2002054;2007546;2026607;2155217;2170984;2233678;2250006;2674653;2820984;2836810;3000770;6088507;6088520;6185687;6283312;6296778;8265357;8437518;8437519;8636026;9214624;9278503;9298646;9309217;9401026;9529892;9600841;9822819	100	100	99	1e-211
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2308		VBIEscCol313224_2308		Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	Drug Target	DrugBank	BLAT	P02943	Escherichia coli (strain K12)	Beta-D-Glucose;Fructose	Drug target		100	100	97	1e-271
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2308		VBIEscCol313224_2308		Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	Transporter	TCDB	BLAT	P02943	Escherichia coli	the sugar porin (sp) family.	1.B.3.1.1	11742115;16079137;161974;16738553;1702781;1988451;2832377;3301537;6086106;6446717;7824948;7925308;8265357;8805519;9278503;9299337	100	100	97	1e-271
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2311		VBIEscCol313224_2311		Chorismate--pyruvate lyase (EC 4.1.3.40)	Drug Target	DrugBank	BLAT	P26602	Escherichia coli (strain K12)	4-Hydroxy-3-Methoxybenzoate;P-Hydroxybenzoic Acid	Drug target		100	100	98	6e-89
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2316		VBIEscCol313224_2316		DNA-damage-inducible protein F	Transporter	TCDB	BLAT	P28303	Escherichia coli	the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.	2.A.66.1.4	15919996;16738553;8265357;9278503	100	96	98	1e-245
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2331		VBIEscCol313224_2331		Magnesium and cobalt transport protein CorA	Transporter	TCDB	BLAT	P0ABI4	Escherichia coli	the cora metal ion transporter (mit) family.	1.A.35.1.1	1379743;15919996;16738553;780341;8314774;8346018;9278503	100	100	100	1e-180
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2334		VBIEscCol313224_2334		Uncharacterized inner membrane protein RarD	Transporter	TCDB	BLAT	P27844	Escherichia coli (strain K12)	the drug/metabolite transporter (dmt) superfamily.	2.A.7.7.2	1379743;15919996;16397293;16738553;9278503	100	100	100	1e-169
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2336		VBIEscCol313224_2336		Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A	Drug Target	DrugBank	BLAT	P0A921	Escherichia coli (strain K12)	1-Hexadecanosulfonyl-O-L-Serine	Drug target		100	100	98	1e-174
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2337		VBIEscCol313224_2337		ATP-dependent DNA helicase RecQ	Drug Target	DrugBank	BLAT	P15043	Escherichia coli (strain K12)	Phosphothiophosphoric Acid-Adenylate Ester	Drug target		99	99	100	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2338		VBIEscCol313224_2338		Threonine efflux protein RhtC	Transporter	TCDB	BLAT	P0AG38	Escherichia coli	the resistance to homoserine/threonine (rhtb) family.	2.A.76.1.2	10386596;1379743;15919996;16397293;16738553;3027506;9278503	100	100	99	1e-114
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2339		VBIEscCol313224_2339		Homoserine/homoserine lactone efflux protein	Transporter	TCDB	BLAT	P0AG34	Escherichia coli	the resistance to homoserine/threonine (rhtb) family.	2.A.76.1.1	10386596;1379743;16397293;16738553;9278503	100	100	100	1e-112
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2362		VBIEscCol313224_2362		Uridine phosphorylase (EC 2.4.2.3)	Drug Target	DrugBank	BLAT	P12758	Escherichia coli (strain K12)	"""5-Fluorouridine;2'-Deoxyuridine;Meta Vanadate;Ribose-1-Phosphate;Deoxythymidine;1-((2-HYDROXYETHOXY)METHYL)-5-(PHENYLTHIO)PYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE;1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE"""	Drug target		99	100	100	1e-141
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2373		VBIEscCol313224_2373		Twin-arginine translocation protein TatA	Transporter	TCDB	BLAT	P69428	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	100	3e-43
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2374		VBIEscCol313224_2374		Twin-arginine translocation protein TatB	Transporter	TCDB	BLAT	P69425	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	99	9e-91
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2375		VBIEscCol313224_2375		Twin-arginine translocation protein TatC	Transporter	TCDB	BLAT	P69423	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	99	1e-144
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2377		VBIEscCol313224_2377		Transcriptional activator RfaH	Virulence Factor	PATRIC_VF	BLAT	ECP_4055	Escherichia coli 536		Virulence;Regulation of gene expression	12117951	100	100	100	1e-89
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2377		VBIEscCol313224_2377		Transcriptional activator RfaH	Virulence Factor	Victors	BLAT	110644186	Escherichia coli 536			12117951	100	100	100	1e-89
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2384		VBIEscCol313224_2384		Trk potassium uptake system protein TrkH	Transporter	TCDB	BLAT	P0AFZ7	Escherichia coli	the k(+) transporter (trk) family.	2.A.38.1.1	1379743;15919996;16397293;16738553;2243799;2674131;7896723;7961514;8412700;9086272;9278503	100	100	99	1e-281
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2389		VBIEscCol313224_2389		Formate hydrogenlyase subunit 7	Transporter	TCDB	BLAT	P16433	Escherichia coli (strain K12)	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		100	100	99	1e-148
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2390		VBIEscCol313224_2390		Formate hydrogenlyase subunit 6	Transporter	TCDB	BLAT	P16432	Escherichia coli (strain K12)	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		100	100	98	1e-104
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2391		VBIEscCol313224_2391		Formate hydrogenlyase subunit 5	Transporter	TCDB	BLAT	P16431	Escherichia coli (strain K12)	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		98	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2392		VBIEscCol313224_2392		Formate hydrogenlyase subunit 4	Transporter	TCDB	BLAT	P16430	Escherichia coli (strain K12)	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		100	100	99	1e-169
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2393		VBIEscCol313224_2393		Formate hydrogenlyase subunit 3	Transporter	TCDB	BLAT	P16429	Escherichia coli (strain K12)	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2394		VBIEscCol313224_2394		Formate hydrogenlyase subunit 2	Transporter	TCDB	BLAT	P0AAK3	Shigella flexneri	the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.	3.D.1.9.2		100	100	99	1e-119
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2411		VBIEscCol313224_2411		2-dehydrotetronate isomerase (EC 5.3.1.35)	Drug Target	DrugBank	BLAT	Q46891	Escherichia coli (strain K12)	Formic Acid	Drug target		100	100	98	1e-150
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2412		VBIEscCol313224_2412		L-threonate/D-erythronate, proton symporter	Transporter	TCDB	BLAT	Q46892	Escherichia coli (strain K12)	the gluconate:h(+) symporter (gntp) family.	2.A.8.1.7	15919996;16738553;9278503	100	96	99	1e-245
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2416		VBIEscCol313224_2416		RNA polymerase sigma factor RpoS	Virulence Factor	PATRIC_VF	BLAT	SEN2763	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		Virulence	19577637	100	100	99	1e-184
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2416		VBIEscCol313224_2416		RNA polymerase sigma factor RpoS	Virulence Factor	Victors	BLAT	147674644	"Vibrio cholerae O395 "			11083783	83	81	81	1e-126
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2417		VBIEscCol313224_2417		Murein hydrolase activator NlpD	Transporter	TCDB	BLAT	B7LEG0	Escherichia coli (strain 55989 / EAEC)	the bacillus gap junction-like channel-forming complex (gj-cc) family.	1.A.34.1.2		100	100	99	1e-219
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2418		VBIEscCol313224_2418		Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	Virulence Factor	Victors	BLAT	108808777	"Yersinia pestis Antiqua "			14742535	100	100	80	3e-91
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2419		VBIEscCol313224_2419		5'-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	Drug Target	TTD	BLAT	TTDR00555					99	32	100	1e-145
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2421		VBIEscCol313224_2421		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	Drug Target	DrugBank	BLAT	P62617	Escherichia coli (strain K12)	Geranyl Diphosphate	Drug target		100	100	98	1e-86
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2422		VBIEscCol313224_2422		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Drug Target	DrugBank	BLAT	Q46893	Escherichia coli (strain K12)	"""Cytidine-5'-Triphosphate;4-Diphosphocytidyl-2-C-Methyl-D-Erythritol;Pentane-1,5-Diamine"""	Drug target		100	100	99	1e-134
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2426		VBIEscCol313224_2426		Adenylylsulfate kinase (EC 2.7.1.25)	Human Homolog	Human	BLASTP	NP_005434.4	Homo sapiens				96	32	51	6e-59
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2431		VBIEscCol313224_2431		Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	Drug Target	DrugBank	BLAT	P17846	Escherichia coli (strain K12)	Siroheme	Drug target		100	100	99	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2432		VBIEscCol313224_2432		Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	Drug Target	DrugBank	BLAT	P38038	Escherichia coli (strain K12)	Flavin adenine dinucleotide;2'-Monophosphoadenosine 5'-Diphosphoribose	Drug target		100	100	98	0.0
562.2284	Escherichia coli GSK2024	fig|562.2284.peg.2440		VBIEscCol313224_2440		Inner membrane metabolite transport protein YgcS	Transporter	TCDB	BLAT	Q46909	Escherichia coli (strain K12)	the major facilitator superfamily (mfs).	2.A.1.1.95	15919996;16738553;9278503	100	100	97	1e-254
